resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{""id"":23695877,""resource_state"":1}",Sunday Long Run,14631.2,4321,4325,31.9,Run,0,3359490278,B5F2BA89-3AC6-4028-B1BE-065FBD22CB49.fit,3589973691,2020-04-27T01:59:57Z,2020-04-26T21:59:57Z,(GMT-05:00) America/Toronto,-14400,"[43.210287,-79.598485]","[43.210038,-79.598412]",,,,43.210287,-79.598485,0,10,0,1,0,"{""id"":""a3359490278"",""summary_polyline"":""govfGpqydNb@WTYNg@\\kBFaA@s@MmD?g@?MTMj@E~C?jBSvBC`CIfBEzCWbCI^ETIx@m@RKTGXCnB@nAMb@AdBDn@Fh@J`Cv@f@HN?HCLYHUPqAVyDXeCRcDd@{DRaDbA}HRmB^{El@oERuBb@cH\\uCh@{Gx@cLf@cEh@aHR_DPkA^iBN{@l@{Fb@}C|@gHRmDN{ATyA|@yEbAyJp@wETcCp@_FVwA\\qAv@kB~A_Dz@{BnDoGhAaBz@}AZq@x@_CxAqFz@sDt@yEl@oCd@uCx@sDReAb@kCZuDd@eC\\cCtAwIz@iGpA}Hh@kEhEmYZeC`@eCv@uF^}C`@cCb@oBn@gD^iCJgAFuADiC?mDZgGFwF^sIAUKd@G`AIpHUnEQbHGdEUrD]lDw@`F_A|GaAtGaAfFe@|Dm@pDm@|Eq@zDuA`KiCfP_ArHg@jCWfBgAbJW`Bc@pB]vBUjAYlAa@pAUdA}AbJ{@pDUx@_@~@_CpFmAnBwAlCoApB}B`E[p@g@vAqAjEUlAW`BqA|L}AfLWzBc@dD[tDsAjLUvAa@pBIn@u@rJi@tFi@lGc@rDk@|FgAhNe@zEk@zEOvC{@vH_@pEgBjQs@zIOhAIROXY?g@I_D}@_BMcAAoBTgBAg@De@L{@d@WHsBVyAFsALaB@sDRmB?_BRoCC]BYH[NQNSXETAn@J`EIrE"",""resource_state"":2}",,,,,everyone,,g5740633,,3589973691,3.386,4.9,1,170.2,179,,1,97.7,80.5,0,0,,213
2,"{""id"":23695877,""resource_state"":1}",Afternoon Run w Zac,9083.4,2442,2442,6.2,Run,0,3338401481,FEAD8C84-91E2-4B5A-BB1B-5098E63BC2EE.fit,3567844686,2020-04-22T20:52:29Z,2020-04-22T16:52:29Z,(GMT-05:00) America/Toronto,-14400,"[43.210095,-79.598796]","[43.211122,-79.598292]",,,,43.210095,-79.598796,1,3,0,2,0,"{""id"":""a3338401481"",""summary_polyline"":""anvfGnsydNWrBqArIUpB[xDgA~Iq@|Ee@|C}@lGkBtOeArH{@bGi@dFk@rDm@fF}@`Go@|FuAbJk@zCq@pFk@fDmA`KcAbGg@pD_ApHe@pEmB~L[|AQn@OZIHEBSCmBu@gDcAaGqBuA_@]ASDOLu@v@[JSAUKQQMSk@yAKMUOkEyAyBg@kBq@iDeAa@K]GOAGBUf@Ov@Y|BY|@KRKB[ESOOUWw@q@sFQaCEOAp@FfAp@~EJj@Nd@NXVRXDNIDKR{@`@qCPm@P_@HIHAr@?v@Jd@LzG`CrBh@fBj@b@J\\DX@RGb@YTINET@RJXXL^Rt@R^VTd@VbBb@lBj@tAZvFvA^HX@JEHO\\yAp@gEh@gC^}Cj@cDd@cEr@kE\\kD~@aHv@gEb@eDlAeIn@uFf@sCx@oFj@cFj@iDbAgIf@_DhBwNdAuG|@wGLgANyBP_B|@_HzBcORaBDy@Am@YY_@Uk@SqF{ASIWSKWLi@Ri@nB}CrBoDr@sA^cA"",""resource_state"":2}",,,,,everyone,,g5740633,,3567844686,3.72,5.1,1,160.4,175,,1,81.7,75.5,0,0,,91
2,"{""id"":23695877,""resource_state"":1}",Night Run,8078.7,2544,2544,21.7,Run,0,3333968299,C6AD8A84-297C-46F2-A1D6-8E13B3369525.fit,3563206221,2020-04-22T01:11:41Z,2020-04-21T21:11:41Z,(GMT-05:00) America/Toronto,-14400,"[43.210237,-79.598527]","[43.210144,-79.598618]",,,,43.210237,-79.598527,0,4,0,1,0,"{""id"":""a3333968299"",""summary_polyline"":""}nvfGxqydNhA}@F{@B_A@sIBSPMPIXCj@A~ALX?VCp@Q^EnDEpBK~AEfBStCIZKj@q@PKPE\\Ep@?lBFfBUhBF|@Hv@RxBv@XF^?DKLu@T{DdAgJf@kG`@cDNoCb@wCp@}GRcDXiDpBcSpAaPz@{Hd@iGfA{J\\aCVgCf@gDn@}Gn@_EVoCt@qGlA}Id@uEx@{F`@aB\\cAXk@Zg@NMNGJ@D@?JG^MV}@xA_@|@Uv@Y|Aw@zGS|By@pGa@pDwAzKQnBa@pCg@hF}@|F_ArJUjBYlEg@dFa@bDSlCQdAk@dBOdAKrAWzBs@zI]~COvBc@zEUtBSbC}@nIe@dG_@|CuAdOGj@I\\GLKJS?_Bg@sCm@y@IgA@gBRwBGO@YHWNu@l@KFYDeEPwALuJRyAJmCD{@HYJQJUXGPAz@J~CAzBEt@Kx@M^KJ"",""resource_state"":2}",,,,,everyone,,g5740633,,3563206221,3.176,4.9,1,162,173,,1,91.8,80.6,0,0,,89
2,"{""id"":23695877,""resource_state"":1}",Sunday Long Run,14369.6,4442,4445,4.8,Run,0,3324189401,C643A59B-8013-4A9F-8F47-0341CBB66E44.fit,3552918381,2020-04-19T20:40:55Z,2020-04-19T16:40:55Z,(GMT-05:00) America/Toronto,-14400,"[43.210104,-79.59883]","[43.210265,-79.599377]",,,,43.210104,-79.59883,0,5,0,1,0,"{""id"":""a3324189401"",""summary_polyline"":""cnvfGvsydNUhAc@nC_@|Dk@rD]lEe@tDi@|Ek@hDi@vEyArJu@tF_@`DgA|Gg@hEm@dEWdC]hCSbC]pCs@fE}@rHwA|J_A|FkAlIs@nE{AbMg@|C_@fDe@lCWrBi@bDoAlJCZBPHTf@r@BJ?POZ[^]T[Jy@Po@D_BBc@Fi@JYP_@b@S\\Sb@Sx@MdACbCQbC@fAJp@Zp@VZ`A|@RVJRDRBb@G|@eA`Fm@pEsBbMi@pEKl@M`@Q\\KNGFOF]A{@QkB[]AEDGPOx@O|A?fA`@`FHj@VPZNhBf@`@Nd@ZBLFp@?j@c@fDJXZd@LZDt@?bAObBqBhOcDbTk@lE{@`Fi@|DkAzHi@zCaAzGg@hCYjBQl@WF[?_@GoA_@[CO?GBMr@StBMv@UbAWv@Yl@eAjBmDlH_@z@s@lBiCnFs@pBoAzBg@xAm@tDGHEOAQDw@f@eCX{@\\u@t@cAHUVeATo@pDsHpAeCvFqLZiAd@gDV_AFILIh@Cb@H`A\\PDHALMNYRw@d@uEv@yEtAiKn@sDfBaLh@{Dz@_FxA{Jr@{FhBiMDi@@OEQW]m@i@KS@cAZoC?KCQOOUM{CeAYMGIS}Aa@}E@_@LiAT}APk@NAXFpBt@bAV\\AFEJURw@\\mDrCaRjBeJFi@Di@Ae@CKYa@mA}@a@g@]w@Ow@Aq@Bi@\\iCPyBTiANa@Xk@d@k@XWj@K`EYj@KZM^STUPW@SI_@c@w@Ma@DiAXiCPmA|@uE^}BvBqPl@qDzBoP`AaGxBmQjAuGb@sEhA_JrBaN^mDl@_FtAwJl@oDd@eDf@gE~BiPX}BRsCLo@b@_BPy@V_DN}C"",""resource_state"":2}",,,,,everyone,,g5740633,,3552918381,3.235,4.6,1,156,173,,1,81.9,77,0,0,,137
2,"{""id"":23695877,""resource_state"":1}",Night Run,9439.8,2778,2895,28.2,Run,0,3324260579,1CB5A380-B291-4508-B507-66118CA0F6BD.fit,3552994308,2020-04-17T02:14:43Z,2020-04-16T22:14:43Z,(GMT-05:00) America/Toronto,-14400,"[43.210182,-79.598368]","[43.210015,-79.598242]",,,,43.210182,-79.598368,0,4,0,1,0,"{""id"":""a3324260579"",""summary_polyline"":""snvfGxpydN^URSJSHa@Bg@?o@Q{DAyADi@DO\\Mp@EjC@nBM|ABb@?tCQfBCxBY|BGXGRI|@m@VO~@GjB@`BIjBPtA@t@LxAd@h@LX?DEJSJe@Fk@RqCl@eGh@eH~@yHpAiMVyD^eDTqDr@iGVuD`@}C^qHp@qGRwCd@}D^{Db@}Cj@cGn@}FbCeQpBgQ`AwGj@qFXyAd@_BhBcE`AeBlAeCrAuB~@uBv@uAfCaF~@qC\\kA~@gFg@xBcAfHs@|AyErIgBjDmAbCyA|B_AdBe@rAi@zBSfAYvBs@`Go@fGoAjJYnCo@fE]zDiA`Iq@bHo@vEe@nGgBbQ_AjLkArKWvDs@lI}@fIsAxNOxBa@jDc@jFUzBQx@O\\U@OA[I{CaAi@I{AIs@?cBTaCGS@WFQJy@p@QF]FuEX{CHuDR_ENuC@u@F[PQTGRG`@?`@HvBBtACzAGhA"",""resource_state"":2}",,,,,everyone,,g5351434,,3552994308,3.398,4.9,1,160,172,,1,94.5,81.4,0,0,,109
2,"{""id"":23695877,""resource_state"":1}",Night Run,5781.7,1806,1810,0,Run,0,3300598239,A8462123-AC38-47AD-BDD2-A835D2C8ABCD.fit,3528055569,2020-04-15T03:25:35Z,2020-04-14T23:25:35Z,(GMT-05:00) America/Toronto,-14400,"[43.210173,-79.599257]","[43.210276,-79.599467]",,,,43.210173,-79.599257,0,3,0,1,0,"{""id"":""a3300598239"",""summary_polyline"":""qnvfGjvydNKhBOjASfAm@`CMt@]~D]lCmAfIq@xFw@hF[vC_@`CiAxIm@|Dw@bHu@xEw@rFK~@MjC_AbHcBzKoAjJa@`Ca@nDi@hCc@vDqAhIi@vEm@~DyA~KoAnIk@pEKd@INC[@[JiAj@wDp@{CPaAzAyLrA{IvAkKn@}Dj@oEh@mD\\wCf@sC~AuL`@mDl@eEl@qE^yBfA{Ib@gCt@qGd@aDl@iFb@uCp@cGd@mCn@cFf@eDTuBj@{DZ{CHe@j@eC\\gDRaC"",""resource_state"":2}",,,,,everyone,,g5351428,,3528055569,3.201,5.5,1,165.9,168,,1,81.7,80.4,0,0,,74
2,"{""id"":23695877,""resource_state"":1}",Easter Long Run,16685.6,4961,4979,33.5,Run,0,3291124600,58BEC83A-FB0E-470A-869C-93EB294BAD16.fit,3518058898,2020-04-12T19:36:21Z,2020-04-12T15:36:21Z,(GMT-05:00) America/Toronto,-14400,"[43.209999,-79.598513]","[43.209963,-79.598321]",,,,43.209999,-79.598513,0,8,0,1,0,"{""id"":""a3291124600"",""summary_polyline"":""mmvfGvqydN^oAHg@Ds@@}AEyDBeADSb@S^Eb@CxBHfBSfCElBMhCG`D_@^I`A_@p@ObAQp@ExB@rBSlABt@Fh@JjCz@RDZBR?NINe@Hg@^}CT{DpAgOhBmPTyC`@yDVeEnA{Ln@kHZcEp@iFb@eFRuC\\{DnAeLz@sGt@aHj@iD`@iEn@gF^iCXyClBcOP}@XcAh@wAj@qA`@m@RM^OTYxAwCvEyIl@yAhAgC`@gAl@qB~@{DlDkRp@}Cd@wDv@cEl@mEr@kGjAoHx@kEXwBT}Bn@mEnAgHPyBHm@TmAh@}BP{@`@qDj@wCr@kFZ_Dn@cDPsA^kDdA}GL_BFsEL{CDsEL_D\\wFFiB?qEEkCCeFIuGFsDEuGBiJCcEBaAVeCN}@HWzBuFnAkDvBeF_AfCuFdNSj@Ml@Kp@UhCEfA?bBF|NDjC?vKHjFAzHKjF]pIIxFYtHErCGn@y@fEiAdJq@nD]nDQpAeA|EK|@GrAKx@yAvJm@`D{@rGk@hD[lCUnAm@xBId@WrCy@jFUbCw@pEaArGW|B_AfFgB`Ia@tCi@`Cu@vDYfA_A|BgCzFUXm@\\e@f@aCpEcAxBcC`E]dAw@bDaBhM]vDa@bC]lDa@|BWfCa@xC]|D[bDmBpN[|Dg@pEYbDi@hESvBW`DYvC[|D[xCSfDe@lDoAvNcAxJ]tC{@rLOpAYtBs@hHSxAK^ILY@YEkAc@eA[eASwBGi@BqAL}AE[@SBSHa@n@KHUD}ADsBJ{BVyA?cCLiCBoBPgC?i@D]FSFWNE^?r@JzBBbAC`BIpB"",""resource_state"":2}",,,,,everyone,,g5351428,,3518058898,3.363,5,1,172.4,180,,1,99.8,81.4,0,0,,267
2,"{""id"":23695877,""resource_state"":1}",Happy Good Friday!,11180,3123,3123,27,Run,0,3282391566,234CAE58-C82C-429E-BE0D-25B6B874EE1C,3508858271,2020-04-11T02:27:03Z,2020-04-10T22:27:03Z,(GMT-05:00) America/Toronto,-14400,"[43.209768,-79.596703]","[43.209971,-79.598328]",,,,43.209768,-79.596703,0,5,1,1,0,"{""id"":""a3282391566"",""summary_polyline"":""_lvfGlfydNC_@BkAGo@@WDKNIn@EnAA~@LZ?\\Mr@In@AtFWt@An@Bj@Qf@Ah@M^Dp@Kb@@v@EHCNOd@m@h@KrACbAJL?~@SdAClANj@DbAVH@n@Vp@HRFNJLBLIN_@Hm@LoB\\uCPsBJc@RqC\\aD`@gF\\mDl@yEFuAJu@ZwDHk@@YDOD{AFy@LeA`AeLh@}ELqCHi@HeALeA@e@X_CN_BL}@JaBTqBD{@RyAL}ATyAx@iHX{ANqANaATyCVyAJyA@s@j@uDToB\\kBZ_D@g@j@iDH{@ZeBj@}G`@{CXoA\\aAr@kBLSPOl@}Az@uAr@wA\\w@z@gAJSNg@`@s@^gAtAyBx@kB|AkEP_ANg@NeAZkA\\yB`@uBj@cCd@cC`@cBh@sCf@aDPmBHmAZwATiBRmALqAV{ARcBbCcOXmACGSl@g@dEw@hFMb@c@bDk@jDMjAQ|@Gx@Kp@KbAKh@En@kArHe@pBSh@q@`Ea@`BUjA[lBYnAg@hDc@vAOXKb@_@t@uAxDyAlCs@n@MRQ`@y@fAERy@tAYx@m@fAmA`DaAxBId@MX[dAGh@]`Ba@rEGlAg@zCKpAg@bDA`@If@Cp@c@bEw@bE?Rc@dCE~@S`B?RKfAMj@k@jFGXIfASpAQjBYnBCvAGf@Mb@AVENEzASxA?PKt@?R]~BSnB_@~B?XMt@Ed@?v@]fECj@QvAUrDI|@Q|@OdCUpBIdAGXIx@I|ASdBKpCUrBA\\S`A?NYjBYfEU|BUfAGl@Md@?PQ~AGbAGl@GnBYrBEd@Up@OH[E[K]SmASsA[_@CeCEs@PWBe@Es@Eu@@c@FQJi@t@QJo@DsA?YBKAm@Lq@@[LO@a@EuBFm@Ci@Dk@FgA?eAF_@LSB}BKiAJOF[TMPCNCXRnECtA?h@IxA"",""resource_state"":2}",,,,,everyone,,g5351428,,3508858271,3.58,5.1,1,171.7,179,,1,94.9,81.4,0,0,,163
2,"{""id"":23695877,""resource_state"":1}",Late Night Long Run,14305.8,4306,4306,34.6,Run,0,3264889020,4E31858E-D254-4F9E-B755-197EC8E275E0,3490339289,2020-04-07T02:24:21Z,2020-04-06T22:24:21Z,(GMT-05:00) America/Toronto,-14400,"[43.206376,-79.595516]","[43.209987,-79.598306]",,,,43.206376,-79.595516,0,6,0,1,0,"{""id"":""a3264889020"",""summary_polyline"":""yvufG~~xdNVJRUjB]`@BxCOfAgA|@EbCHh@Oz@EnBHvB`@xB|@VBHEP_@hAcLFgATcBV_DZaCTkCZsCDkAj@qDFuA^{CTgEReBPkCVsBH}APqAHsAf@qD@{@Ny@NyABiB`@oD?c@NcAPcBXqAF{@RwA@g@X{CBkAHiA\\cBZ}DNw@J{Ar@gERgCLa@B_AXaB^qE^sBX}BHW\\uDNcABg@n@iEZgCBi@T}@FoAx@eDn@iAfAaCpAuAZo@JMb@}@x@eAHO?_@BO^i@z@yB`@i@L_@\\g@VcAl@mA|@}BXgAFi@Vy@PyAl@wC~@gF`@}ARkBLe@\\aATsBZyAXmBHmANc@Dw@\\{AD_@FMF_Al@_EFu@VmAH}@d@iDVmAZaCJa@Bi@\\gBXgCPw@Dm@X}ANeBt@wDTmB`@qBTmBVwAF}@VsAFw@XiAVeCd@iBBc@XuAPeBn@_EDi@^_DPk@XwBP}@?[DeACc@D}@?eALcCJkFH}@C]LgCAaALsABcDBg@Ny@EKQPAN@dAKzB@hAKhADx@GXA~AK|A?|@G~A@|BOlCG`@BnAAb@Bf@C`@CR[x@Gx@Sv@WvBc@nBAv@Ot@Ch@Qt@SjBUbBQj@i@zDu@hEGz@I\\Er@QtAWjA]hCq@dD?b@Iv@[|ACj@Qr@Ej@_@dCU`ASbBUlAEj@QfACl@YjBSz@c@jCI~@WnACf@[xAQn@UdBSv@KhAEPAx@g@hCUvBMr@YbCWx@[dBITGh@q@fCm@`DK\\SvAWbA?NS`AwBrG_@n@s@dBiA~Ay@|A]^eAfCUZu@zAW^Un@_@n@y@nBa@t@WfAc@pAMrBa@vBIjAY~AAj@KnAc@lDSlAEHIbBa@pCE`AUdAKxA_@hACv@WvBI^UdBUjCQvAEp@Mp@M`BQxASfAM`BW~AIpAW|AKbBEPCn@GPGr@SpAE`BKb@Kx@Ez@OhAEdA]rDC|@Q~A?j@[zBGhA[xCIzAI\\KjAArAOpAKd@GpAK~@SjAK|BMr@IrAOj@]|Bs@jHGXAz@a@xC?dAGz@WfA]lFSnAQZKBw@_@iCo@iBMm@@q@KgAReCE{@BYP_@n@IFi@J_B@]D[EwAL_@Ly@GkA?WFkBFi@J{BB[L}CE_AF[LWTMRCV@d@Fd@HxCEpBG`AER"",""resource_state"":2}",,,,,everyone,,g5740633,,3490339289,3.322,5,1,171.2,178,,1,97.9,79,0,0,,221
